Entry	Entry name	Status	Protein names	Gene ontology IDs	Subcellular location [CC]
A0JMP0	PGGHG_DANRE	reviewed	Protein-glucosylgalactosylhydroxylysine glucosidase (EC 3.2.1.107) (Acid trehalase-like protein 1)	GO:0004553; GO:0005829; GO:0005975; GO:0047402	
Q1LX59	C2512_DANRE	reviewed	Cholesterol 25-hydroxylase-like protein 1, member 2 (EC 1.14.99.-)	GO:0000254; GO:0005506; GO:0005789; GO:0008203; GO:0008395; GO:0016021; GO:0016126	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:Q9Z0F5}; Multi-pass membrane protein {ECO:0000250|UniProtKB:Q9Z0F5}.
Q7ZVB2	A9A1A_DANRE	reviewed	4-trimethylaminobutyraldehyde dehydrogenase A (TMABA-DH) (TMABADH) (EC 1.2.1.47) (Aldehyde dehydrogenase family 9 member A1-A) (EC 1.2.1.3)	GO:0004029; GO:0005829; GO:0006081; GO:0019145; GO:0043878; GO:0045329; GO:0047105; GO:0051289	SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000250|UniProtKB:Q9JLJ3}.
Q1LV22	F214A_DANRE	reviewed	Protein FAM214A		
A3KQH2	DRC9_DANRE	reviewed	Dynein regulatory complex protein 9 (IQ domain-containing protein G)	GO:0005516; GO:0005737; GO:0005856; GO:0007288; GO:0031514; GO:0036126; GO:0044782; GO:0060216	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q80W32}. Cell projection, cilium, flagellum {ECO:0000250|UniProtKB:Q80W32}. Cell projection, cilium {ECO:0000250|UniProtKB:Q80W32}. Cytoplasm, cytoskeleton {ECO:0000250|UniProtKB:Q80W32}. Cytoplasm, cytoskeleton, flagellum axoneme {ECO:0000250|UniProtKB:A8HQ54}.
A1L258	D2HDH_DANRE	reviewed	D-2-hydroxyglutarate dehydrogenase, mitochondrial (EC 1.1.99.-)	GO:0004458; GO:0005739; GO:0019516; GO:0022904; GO:0031234; GO:0051990; GO:0071949	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000305}.
Q2WG78	DSCR6_DANRE	reviewed	Protein ripply3 (Down syndrome critical region protein 6 homolog)	GO:0000122; GO:0005634; GO:0009880	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q2WG80}.
Q98875	DLX1A_DANRE	reviewed	Homeobox protein Dlx1a (DLX-1) (Distal-less homeobox gene 1a)	GO:0000122; GO:0000978; GO:0003700; GO:0005634; GO:0006357; GO:0030154; GO:0043565; GO:0045597; GO:0045944; GO:0046533; GO:0048703; GO:0051216; GO:1902871	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00108}.
Q1JPY5	CYP51_DANRE	reviewed	Lanosterol 14-alpha demethylase (LDM) (EC 1.14.14.154) (Cytochrome P450 family member 51) (CYP51) (Sterol 14-alpha demethylase)	GO:0001878; GO:0005506; GO:0005783; GO:0005789; GO:0005886; GO:0008398; GO:0016021; GO:0016125; GO:0016126; GO:0020037; GO:0033488; GO:0055114	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:Q64654}; Single-pass membrane protein {ECO:0000255}. Membrane {ECO:0000305|PubMed:24361620}; Single-pass membrane protein {ECO:0000255}.
Q66I06	GGACB_DANRE	reviewed	Gamma-glutamylaminecyclotransferase B (GGACT B) (EC 4.3.2.8) (AIG2-like domain-containing protein 1-B) (Gamma-glutamylamine cyclotransferase B) (Gamma-glutamylamine cyclotransferase, tandem duplicate 2)	GO:0042219; GO:0061929	
P83758	DMT3A_DANRE	reviewed	Doublesex- and mab-3-related transcription factor 3a (Dmrt7a)	GO:0003700; GO:0005634; GO:0043565; GO:0046872	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00070, ECO:0000269|PubMed:18282142}.
P50576	DLX5A_DANRE	reviewed	Homeobox protein Dlx5a (DLX-4) (Distal-less homeobox protein 5a)	GO:0000978; GO:0003700; GO:0005634; GO:0006357; GO:0009612; GO:0021628; GO:0030154; GO:0033334; GO:0033339; GO:0035141; GO:0043565; GO:0045944; GO:0048646; GO:0048703; GO:0051216; GO:0071699	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00108}.
Q5BKW7	ENPP6_DANRE	reviewed	Ectonucleotide pyrophosphatase/phosphodiesterase family member 6 (E-NPP 6) (NPP-6) (EC 3.1.4.-) (EC 3.1.4.38) (Choline-specific glycerophosphodiester phosphodiesterase) (Glycerophosphocholine cholinephosphodiesterase) (GPC-Cpde)	GO:0005886; GO:0006629; GO:0008081; GO:0008889; GO:0016042; GO:0019695; GO:0031225; GO:0047390	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Lipid-anchor, GPI-anchor {ECO:0000250}.
Q8JG38	FGFR2_DANRE	reviewed	Fibroblast growth factor receptor 2 (FGFR-2) (EC 2.7.10.1)	GO:0003140; GO:0004714; GO:0005007; GO:0005524; GO:0005794; GO:0005887; GO:0006915; GO:0007169; GO:0008284; GO:0017134; GO:0030901; GO:0031410; GO:0033278; GO:0035469; GO:0043235; GO:0048565; GO:0060271; GO:0061371; GO:0071910; GO:1902036	SUBCELLULAR LOCATION: Cell membrane; Single-pass type I membrane protein. Golgi apparatus {ECO:0000250}. Cytoplasmic vesicle {ECO:0000250}. Note=Detected on osteoblast plasma membrane lipid rafts. After ligand binding, the activated receptor is rapidly internalized and degraded (By similarity). {ECO:0000250}.
Q6R5J2	DISP1_DANRE	reviewed	Protein dispatched homolog 1 (Protein chameleon)	GO:0007224; GO:0007519; GO:0008015; GO:0009887; GO:0009952; GO:0016021; GO:0021984; GO:0031290; GO:0042694; GO:0048701; GO:0048839	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q803C3	HDAC3_DANRE	reviewed	Histone deacetylase 3 (HD3) (EC 3.5.1.98)	GO:0000118; GO:0000122; GO:0001525; GO:0001889; GO:0003682; GO:0003714; GO:0004407; GO:0005634; GO:0005737; GO:0009953; GO:0017053; GO:0032041; GO:0032922; GO:0042752; GO:0045944; GO:0048916; GO:0070932; GO:0070933	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:O15379}. Cytoplasm {ECO:0000250|UniProtKB:O15379}.
Q7ZU91	ITPK1_DANRE	reviewed	Inositol-tetrakisphosphate 1-kinase (EC 2.7.1.134) (Inositol 1,3,4-trisphosphate 5/6-kinase) (Inositol-triphosphate 5/6-kinase) (Ins(1,3,4)P(3) 5/6-kinase) (EC 2.7.1.159)	GO:0000287; GO:0000825; GO:0005524; GO:0005737; GO:0016853; GO:0032957; GO:0047325; GO:0052725; GO:0052726; GO:0052746; GO:0070266	
A4IG32	MICU1_DANRE	reviewed	Calcium uptake protein 1, mitochondrial (Calcium-binding atopy-related autoantigen 1 homolog)	GO:0005509; GO:0005743; GO:0005758; GO:0006851; GO:0032592; GO:0051560; GO:0051561; GO:0070509; GO:1990246	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:Q9BPX6}; Single-pass membrane protein {ECO:0000255}. Mitochondrion intermembrane space {ECO:0000250|UniProtKB:Q9BPX6}. Note=The topology is subject to debate. {ECO:0000250|UniProtKB:Q9BPX6}.
Q1MTD3	MCES_DANRE	reviewed	mRNA cap guanine-N7 methyltransferase (EC 2.1.1.56) (RG7MT1) (mRNA (guanine-N(7)-)-methyltransferase) (mRNA cap methyltransferase)	GO:0003723; GO:0004482; GO:0005634; GO:0005845; GO:0006370	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:O43148}.
Q0P3X8	LTOR4_DANRE	reviewed	Ragulator complex protein LAMTOR4 (Late endosomal/lysosomal adaptor and MAPK and MTOR activator 4)	GO:0005764; GO:0008361; GO:0032008; GO:0061462; GO:0071230; GO:0071986	SUBCELLULAR LOCATION: Lysosome {ECO:0000250}.
Q6P121	HYCCI_DANRE	reviewed	Hyccin (Protein FAM126A)	GO:0005829; GO:0005886; GO:0042552; GO:0046854; GO:0072659	SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000250|UniProtKB:Q9BYI3}. Cell membrane {ECO:0000250|UniProtKB:Q9BYI3}.
B3DFV0	LYRM9_DANRE	reviewed	LYR motif-containing protein 9		
Q68EL6	NFIL3_DANRE	reviewed	Nuclear factor interleukin-3-regulated protein	GO:0003677; GO:0003700; GO:0005634; GO:0005737; GO:0006355; GO:0006366; GO:0006955; GO:0007507; GO:0007623; GO:0045892; GO:0061515	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000255|PROSITE-ProRule:PRU00978}.
Q5BLB7	MALD1_DANRE	reviewed	MARVEL domain-containing protein 1	GO:0005634; GO:0016021; GO:0019911; GO:0042552	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}. Nucleus {ECO:0000250}.
Q08BA6	ALKB5_DANRE	reviewed	RNA demethylase ALKBH5 (EC 1.14.11.-) (Alkylated DNA repair protein alkB homolog 5) (Alpha-ketoglutarate-dependent dioxygenase alkB homolog 5)	GO:0001666; GO:0005634; GO:0006397; GO:0006406; GO:0007283; GO:0016607; GO:0016706; GO:0035515; GO:0035553; GO:0046872; GO:1990931	SUBCELLULAR LOCATION: Nucleus speckle {ECO:0000250|UniProtKB:Q6P6C2}.
Q6NXC0	FMNL3_DANRE	reviewed	Formin-like protein 3 (Formin homology 2 domain-containing protein 3)	GO:0001525; GO:0002040; GO:0003779; GO:0005829; GO:0005886; GO:0008360; GO:0016477; GO:0017048; GO:0030041; GO:0030866; GO:0032794; GO:0046847	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q8IVF7}. Cell membrane {ECO:0000250|UniProtKB:Q8IVF7}; Lipid-anchor {ECO:0000255}.
Q7T2A5	EIF3L_DANRE	reviewed	Eukaryotic translation initiation factor 3 subunit L (eIF3l) (Eukaryotic translation initiation factor 3 subunit 6-interacting protein) (Eukaryotic translation initiation factor 3 subunit E-interacting protein)	GO:0001732; GO:0003743; GO:0005852; GO:0006413; GO:0016282; GO:0033290	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.
F1Q7Z7	DAAF3_DANRE	reviewed	Dynein assembly factor 3, axonemal	GO:0003341; GO:0005737; GO:0044458; GO:0070286	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
Q05AM5	ELP2_DANRE	reviewed	Elongator complex protein 2 (ELP2)	GO:0000502; GO:0002098; GO:0005737; GO:0006368; GO:0008023; GO:0033588; GO:0043248; GO:0061133	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q6IA86}. Nucleus {ECO:0000250|UniProtKB:Q6IA86}.
Q71N41	GAMT_DANRE	reviewed	Guanidinoacetate N-methyltransferase (EC 2.1.1.2)	GO:0005634; GO:0005737; GO:0006601; GO:0008757; GO:0030731; GO:0046498; GO:0046500	
A1L237	ENDUA_DANRE	reviewed	Poly(U)-specific endoribonuclease-A (EC 3.1.-.-) (Protein endoU-A) (Uridylate-specific endoribonuclease-A)	GO:0003723; GO:0004521; GO:0005576; GO:0046872	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
Q0VA82	MFSD8_DANRE	reviewed	Major facilitator superfamily domain-containing protein 8	GO:0005765; GO:0005887; GO:0055085	SUBCELLULAR LOCATION: Lysosome membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}. Note=Sorting to lysosomes involves tyrosine- and/or dileucine-based motifs. {ECO:0000250}.
Q6NWF1	GTR12_DANRE	reviewed	Solute carrier family 2, facilitated glucose transporter member 12 (Glucose transporter type 12) (GLUT-12)	GO:0003179; GO:0005351; GO:0005887; GO:0007507; GO:0012505; GO:0044381; GO:0048471; GO:0060047	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:Q8BFW9}; Multi-pass membrane protein {ECO:0000255}. Endomembrane system {ECO:0000250|UniProtKB:Q5J316}; Multi-pass membrane protein {ECO:0000255}. Cytoplasm, perinuclear region {ECO:0000250|UniProtKB:Q8TD20}. Note=Localizes primarily perinuclear region in the absence of insulin. {ECO:0000250|UniProtKB:Q8TD20}.
A1L1F6	I80DB_DANRE	reviewed	INO80 complex subunit D-B	GO:0005634; GO:0006281; GO:0006310	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q9IBD0	CELF1_DANRE	reviewed	CUGBP Elav-like family member 1 (CELF-1) (Bruno-like protein 2) (CUG triplet repeat RNA-binding protein 1) (CUG-BP1) (CUG-BP- and ETR-3-like factor 1) (EDEN-BP/Bruno-like protein) (RNA-binding protein BRUNOL-2)	GO:0000381; GO:0001889; GO:0003723; GO:0003729; GO:0003730; GO:0005634; GO:0005737; GO:0006376; GO:0007368; GO:0016477; GO:0031016; GO:0045495; GO:0048565; GO:0048588; GO:0061014; GO:0061031; GO:0061113; GO:0070306; GO:1990402; GO:1990904	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Cytoplasm {ECO:0000250}.
Q5U3U6	BORA_DANRE	reviewed	Protein aurora borealis	GO:0005634; GO:0005737; GO:0007049; GO:0007088; GO:0019901; GO:0032147; GO:0032880; GO:0051301; GO:0060236	
B0V3H4	CS054_DANRE	reviewed	UPF0692 protein C19orf54 homolog		
Q6PBQ2	CHMP7_DANRE	reviewed	Charged multivesicular body protein 7 (Chromatin-modifying protein 7)	GO:0000815; GO:0005635; GO:0010458; GO:0015031; GO:0031468; GO:0045324	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q8WUX9}. Nucleus envelope {ECO:0000250|UniProtKB:Q8WUX9}. Note=Diffused localization, with some punctate distribution, especially in the perinuclear area. Localizes to the nucleus envelope during late anaphase. {ECO:0000250|UniProtKB:Q8WUX9}.
Q7ZUV7	EMSY_DANRE	reviewed	BRCA2-interacting transcriptional repressor EMSY	GO:0005634; GO:0006281; GO:0006325; GO:0006355	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q0P448	DPCD_DANRE	reviewed	Protein DPCD		
Q6DH42	ENY2_DANRE	reviewed	Transcription and mRNA export factor ENY2 (Enhancer of yellow 2 transcription factor homolog)	GO:0000124; GO:0003682; GO:0003713; GO:0005643; GO:0006357; GO:0006368; GO:0016578; GO:0016973; GO:0045893; GO:0070390; GO:0071819	SUBCELLULAR LOCATION: Nucleus, nucleoplasm {ECO:0000255|HAMAP-Rule:MF_03046}. Nucleus, nuclear pore complex {ECO:0000255|HAMAP-Rule:MF_03046}.
Q9IAT6	DLLC_DANRE	reviewed	Delta-like protein C (DeltaC) (delC)	GO:0001756; GO:0001757; GO:0002244; GO:0005112; GO:0005509; GO:0005737; GO:0005886; GO:0007219; GO:0016021; GO:0021514; GO:0030165; GO:0035907; GO:0042802; GO:0048471; GO:0048514; GO:0048666; GO:0060218; GO:0060842; GO:0061056	SUBCELLULAR LOCATION: Membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.
Q502D1	GLOD5_DANRE	reviewed	Glyoxalase domain-containing protein 5		
Q5RII3	GINM1_DANRE	reviewed	Glycoprotein integral membrane protein 1	GO:0016021	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
Q4G3H4	IKKA_DANRE	reviewed	Inhibitor of nuclear factor kappa-B kinase subunit alpha (I kappa-B kinase alpha) (IKK-A) (IKK-alpha) (IkBKA) (IkappaB kinase) (EC 2.7.11.10) (Conserved helix-loop-helix ubiquitous kinase) (I-kappa-B kinase 1) (IKK1) (Nuclear factor NF-kappa-B inhibitor kinase alpha) (NFKBIKA)	GO:0001757; GO:0004674; GO:0005524; GO:0005634; GO:0007249; GO:0007252; GO:0007417; GO:0008385; GO:0018105; GO:0033209; GO:0042803; GO:0043066; GO:0043124; GO:0045944; GO:0046982; GO:0051092; GO:0055113; GO:0071356	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}. Note=Shuttles between the cytoplasm and the nucleus. {ECO:0000250}.
Q9PWM5	HXC6B_DANRE	reviewed	Homeobox protein Hox-C6b	GO:0000980; GO:0003700; GO:0005634; GO:0009952	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00108}.
Q6GMG5	IMDH1_DANRE	reviewed	Inosine-5'-monophosphate dehydrogenase 1a (IMP dehydrogenase 1a) (IMPD 1a) (IMPDH 1a) (EC 1.1.1.205)	GO:0000166; GO:0001654; GO:0003938; GO:0005634; GO:0005737; GO:0006177; GO:0006183; GO:0046872; GO:0048066	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03156}. Nucleus {ECO:0000255|HAMAP-Rule:MF_03156}.
Q6P2T7	CD033_DANRE	reviewed	UPF0462 protein C4orf33 homolog		
F1R4Y7	CEP83_DANRE	reviewed	Centrosomal protein of 83 kDa (Cep83) (Coiled-coil domain-containing protein 41)	GO:0005814; GO:0048278; GO:0060271	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole {ECO:0000250}. Note=Localizes specifically to the distal appendage region of the centriole, which anchors the mother centriole to the plasma membrane. Localizes to centrioles at all stages of the cell cycle, including mitosis (By similarity). {ECO:0000250}.
A7YY97	CD37L_DANRE	reviewed	Hsp90 co-chaperone Cdc37-like 1	GO:0005737; GO:0006457; GO:0031072; GO:0050821; GO:0051082; GO:0051087	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
Q8JHH5	CA109_DANRE	reviewed	Uncharacterized protein C1orf109 homolog	GO:0005634; GO:0005737; GO:0007275	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q9NX04}. Cytoplasm {ECO:0000250|UniProtKB:Q9NX04}.
Q7ZVC2	CLUA1_DANRE	reviewed	Clusterin-associated protein 1 homolog (Qilin)	GO:0001822; GO:0005634; GO:0005813; GO:0005929; GO:0030992; GO:0045494; GO:0060271	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q96AJ1}. Cell projection, cilium {ECO:0000305|PubMed:22102889}.
Q91398	CSK2B_DANRE	reviewed	Casein kinase II subunit beta (CK II beta)	GO:0005737; GO:0005956; GO:0006468; GO:0016055; GO:0019887; GO:0046872	
A3KNL6	GGACC_DANRE	reviewed	Gamma-glutamylaminecyclotransferase C (GGACT C) (EC 4.3.2.8) (AIG2-like domain-containing protein 1-C) (Gamma-glutamylamine cyclotransferase C) (Gamma-glutamylamine cyclotransferase, tandem duplicate 3)	GO:0042219; GO:0061929	
A2AWH2	F155B_DANRE	reviewed	Transmembrane protein FAM155B	GO:0005886; GO:0016021; GO:0098703	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q08C72	CWC22_DANRE	reviewed	Pre-mRNA-splicing factor CWC22 homolog (Nucampholin homolog)	GO:0000398; GO:0003723; GO:0005634; GO:0005681; GO:0016607; GO:0071005; GO:0071006; GO:0071007; GO:0071013	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q9HCG8}. Nucleus speckle {ECO:0000250|UniProtKB:Q9HCG8}. Note=Concentrates around speckles, which are sites of pre-mRNA synthesis and processing, where it colocalizes with EJC core proteins. {ECO:0000250|UniProtKB:Q9HCG8}.
Q6QB00	HELT_DANRE	reviewed	Hairy and enhancer of split-related protein helt (HES/HEY-like transcription factor)	GO:0000122; GO:0000977; GO:0001227; GO:0005634; GO:0009952; GO:0030154; GO:0046983; GO:0050767	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00380, ECO:0000255|PROSITE-ProRule:PRU00981}.
A0A140LFM6	MNAR1_DANRE	reviewed	Major intrinsically disordered Notch2-binding receptor 1 (Membrane integral NOTCH2-associated receptor 1) (Ubiquitination and mTOR signaling protein) (ubtor)	GO:0005886; GO:0008285; GO:0010977; GO:0016021; GO:0030308; GO:0031397; GO:0032007	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:Q9UPX6}; Single-pass type IV membrane protein {ECO:0000250|UniProtKB:Q9UPX6}.
Q6P5J6	LRC42_DANRE	reviewed	Leucine-rich repeat-containing protein 42		
Q1L864	JGN1B_DANRE	reviewed	Protein jagunal homolog 1-B	GO:0002446; GO:0005783; GO:0005789; GO:0007029; GO:0015031; GO:0016021; GO:0016192; GO:0030223; GO:0038158; GO:0050832; GO:1990266	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:Q8N5M9}; Multi-pass membrane protein {ECO:0000255}.
Q6DEL7	KLH15_DANRE	reviewed	Kelch-like protein 15	GO:0005634; GO:0016567; GO:0031463	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q96M94}.
Q68EH7	HXC8A_DANRE	reviewed	Homeobox protein Hox-C8a	GO:0003700; GO:0005634; GO:0031017; GO:0031018; GO:0035118; GO:0043565	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:P31273, ECO:0000255|PROSITE-ProRule:PRU00108}.
Q4VBS4	MAP12_DANRE	reviewed	Methionine aminopeptidase 1D, mitochondrial (MAP 1D) (MetAP 1D) (EC 3.4.11.18) (Methionyl aminopeptidase type 1D, mitochondrial) (Peptidase M 1D)	GO:0005739; GO:0046872; GO:0070006; GO:0070084	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000255|HAMAP-Rule:MF_03174}.
Q66I21	AL8A1_DANRE	reviewed	2-aminomuconic semialdehyde dehydrogenase (EC 1.2.1.32) (Aldehyde dehydrogenase family 8 member A1)	GO:0001889; GO:0005737; GO:0047102; GO:0097053	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
Q6IQT4	CSN2_DANRE	reviewed	COP9 signalosome complex subunit 2 (Signalosome subunit 2)	GO:0003714; GO:0005634; GO:0005737; GO:0008180; GO:0045892; GO:1903507	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:P61201}. Nucleus {ECO:0000250|UniProtKB:P61201}.
Q7T370	CDV3_DANRE	reviewed	Protein CDV3 homolog	GO:0005737	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
F4ZGF2	COMTA_DANRE	reviewed	Catechol O-methyltransferase A (EC 2.1.1.6)	GO:0000287; GO:0005576; GO:0016206; GO:0032502; GO:0042135; GO:0042417; GO:0042424; GO:0102084; GO:0102938	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
Q6NXA8	CE024_DANRE	reviewed	UPF0461 protein C5orf24 homolog		
Q7SXE4	GOGA5_DANRE	reviewed	Golgin subfamily A member 5 (Golgin-84)	GO:0000139; GO:0000301; GO:0005794; GO:0007030; GO:0016021; GO:0031985; GO:0042803; GO:0048193	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000250}; Single-pass type IV membrane protein {ECO:0000250}.
Q6ZM86	GRD2I_DANRE	reviewed	Delphilin (Glutamate receptor, ionotropic, delta 2-interacting protein 1)	GO:0030054; GO:0045211	SUBCELLULAR LOCATION: Cell junction, synapse, postsynaptic cell membrane {ECO:0000250}.
Q6PBM7	FA76B_DANRE	reviewed	Protein FAM76B	GO:0016607	
Q7SZE3	L2GL2_DANRE	reviewed	LLGL scribble cell polarity complex component 2 (Lethal(2) giant larvae protein homolog 2) (Protein penner)	GO:0005096; GO:0005737; GO:0005886; GO:0006887; GO:0007010; GO:0008285; GO:0008544; GO:0008593; GO:0010719; GO:0017137; GO:0030031; GO:0030336; GO:0030864; GO:0030866; GO:0031581; GO:0032878; GO:0043588; GO:0044458; GO:0045159; GO:0045682; GO:0048919; GO:0050680; GO:0051294; GO:0070121; GO:0098773	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250}.
Q7ZV34	MCTS1_DANRE	reviewed	Malignant T-cell-amplified sequence 1 (MCT-1)	GO:0001731; GO:0002188; GO:0003723; GO:0007049; GO:0022627; GO:0040008	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
F1QWK4	MCA3B_DANRE	reviewed	Protein-methionine sulfoxide oxidase mical3b (EC 1.14.13.225) (Molecule interacting with CasL protein 3B) (MICAL-3B)	GO:0003779; GO:0005634; GO:0005737; GO:0005856; GO:0006887; GO:0007010; GO:0016709; GO:0017137; GO:0030042; GO:0046872; GO:0055114; GO:0071949	SUBCELLULAR LOCATION: Cytoplasm. Cytoplasm, cytoskeleton. Nucleus. Note=Mainly localizes in the nucleus. {ECO:0000250}.
Q6DGQ1	KBRS1_DANRE	reviewed	NF-kappa-B inhibitor-interacting Ras-like protein 1 (I-kappa-B-interacting Ras-like protein 1) (Kappa B-Ras protein 1) (KappaB-Ras1)	GO:0003924; GO:0005525; GO:0005737; GO:0007249	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
Q6NWG1	LRC59_DANRE	reviewed	Leucine-rich repeat-containing protein 59	GO:0005635; GO:0005737; GO:0005789; GO:0016021	SUBCELLULAR LOCATION: Microsome membrane {ECO:0000250}; Single-pass type II membrane protein {ECO:0000250}. Endoplasmic reticulum membrane {ECO:0000250}; Single-pass type II membrane protein {ECO:0000250}. Nucleus envelope {ECO:0000250}. Note=Localization in the nuclear envelope depends upon the nuclear import machinery. {ECO:0000250}.
Q6DEL2	CLPT1_DANRE	reviewed	Cleft lip and palate transmembrane protein 1 homolog	GO:0007275; GO:0016021; GO:0030154	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
A5WW08	CHFR_DANRE	reviewed	E3 ubiquitin-protein ligase CHFR (EC 2.3.2.27) (Checkpoint with forkhead and RING finger domains protein) (RING-type E3 ubiquitin transferase CHFR)	GO:0000166; GO:0000209; GO:0004842; GO:0005634; GO:0006511; GO:0007093; GO:0016605; GO:0019941; GO:0046872; GO:0051301	SUBCELLULAR LOCATION: Nucleus, PML body {ECO:0000250|UniProtKB:Q96EP1}.
Q5RGU1	COQ8A_DANRE	reviewed	Atypical kinase COQ8A, mitochondrial (EC 2.7.-.-) (Chaperone activity of bc1 complex-like) (Chaperone-ABC1-like) (Coenzyme Q protein 8A) (aarF domain-containing protein kinase 3)	GO:0005524; GO:0005739; GO:0006468; GO:0006744; GO:0016021; GO:0016301; GO:0016310; GO:0031314; GO:0043531	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250|UniProtKB:Q8NI60}. Membrane {ECO:0000255}; Single-pass membrane protein {ECO:0000250|UniProtKB:Q8NI60, ECO:0000255}.
Q7T339	CHMP5_DANRE	reviewed	Charged multivesicular body protein 5 (Chromatin-modifying protein 5)	GO:0005829; GO:0007034; GO:0010008; GO:0015031	SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000250}. Endosome membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}.
Q1LV15	DAW1_DANRE	reviewed	Dynein assembly factor with WDR repeat domains 1 (Outer row dynein assembly protein 16 homolog) (WD repeat-containing protein 69)	GO:0005929; GO:0007368; GO:0060271; GO:0060285; GO:0070286	SUBCELLULAR LOCATION: Cell projection, cilium {ECO:0000305}.
